No.,comment,label
2450,Aku nggak suka karena produknya lengket di kulit.,negatif
2451,Aku berharap efeknya bisa lebih cepat terlihat.,netral
2452,Kulitku terasa lebih sehat dan segar setelah pakai ini.,positif
2453,"Aku nggak cocok, wajahku jadi merah-merah.",negatif
2454,"Hasilnya cukup bagus, tapi masih butuh waktu lebih lama.",netral
2455,Produk ini bikin wajahku lebih halus dan lembut!,positif
2456,"Aku nggak suka efeknya, malah bikin kulitku kusam.",negatif
2457,Aku masih mencoba untuk melihat perbedaannya.,netral
2458,"Setelah pakai ini, kulitku lebih sehat dan glowing alami!",positif
2459,Aku kecewa karena tidak sesuai dengan klaimnya.,negatif
2460,Formulanya cukup ringan dan nggak bikin iritasi.,netral
2461,Kulitku lebih cerah setelah pakai ini selama sebulan!,positif
2462,"Aku nggak suka baunya, terlalu kuat.",negatif
2463,"Produknya lumayan, tapi aku berharap lebih.",netral
2464,Wanginya enak dan bikin rileks.,positif
2465,"Teksturnya terlalu berat untuk kulitku, nggak nyaman.",negatif
2466,Aku masih ragu apakah ini cocok untuk kulitku.,netral
2467,Produk ini sangat melembapkan dan bikin wajah glowing!,positif
2468,Aku malah jerawatan parah setelah pakai ini.,negatif
2469,"Aku baru coba beberapa hari, jadi belum tahu hasil akhirnya.",netral
2470,Kulitku terasa lebih kenyal dan segar setelah pakai ini!,positif
2471,"Sayangnya, hasilnya tidak sesuai dengan harapanku.",negatif
2472,Aku masih menunggu perubahan setelah pemakaian lebih lama.,netral
2474,Aku kecewa karena produknya nggak bekerja sesuai klaimnya.,negatif
2475,Teksturnya cukup ringan dan gampang diaplikasikan.,netral
2476,"Aku suka banget, kulitku lebih cerah alami!",positif
2477,"Aku nggak cocok, wajahku malah jadi kusam.",negatif
2478,Aku masih lihat-lihat apakah ada perubahan besar atau tidak.,netral
2479,"Setelah pakai ini, kulitku lebih lembut dan sehat.",positif
2480,"Aku nggak suka efeknya, bikin kulitku makin berminyak.",negatif
2481,"Aku baru pakai beberapa kali, jadi belum bisa komentar banyak.",netral
2482,"Wanginya lembut dan enak banget, suka banget!",positif
2483,Aku nggak suka karena malah bikin kulitku kering.,negatif
2484,Aku masih coba cari produk lain yang lebih cocok.,netral
2485,Produk ini sangat bagus dan melembapkan wajahku!,positif
2487,"Produknya lumayan, tapi aku butuh waktu lebih lama untuk lihat hasilnya.",netral
2490,"Aku belum bisa bilang ini bagus atau nggak, masih dicoba.",netral
2493,"Hasilnya lumayan, tapi aku masih ingin lihat efek lebih besar.",netral
2494,Wanginya calming dan bikin nyaman saat dipakai.,positif
2495,Aku malah breakout parah setelah pakai ini.,negatif
2496,Aku belum melihat perubahan besar setelah beberapa minggu.,netral
2497,Produk ini benar-benar bikin kulitku lebih glowing!,positif
2498,Aku kecewa karena hasilnya nggak seperti yang aku harapkan.,negatif
2499,"Teksturnya cukup ringan, nggak bikin kulit terasa berat.",netral
2500,Kulitku terasa lebih sehat dan lembap setelah pemakaian.,positif
2501,Aku nggak suka karena malah bikin wajahku berminyak.,negatif
2504,"Aku baru coba beberapa hari, jadi masih lihat efeknya.",netral
2505,"Wanginya lembut dan bikin rileks, suka banget!",positif
2507,Aku masih belum lihat hasil yang signifikan.,netral
2508,Produk ini sangat melembapkan kulitku!,positif
2509,"Sayangnya, efeknya nggak seperti yang aku harapkan.",negatif
2510,Aku masih coba lihat apakah ini cocok untuk kulitku.,netral
2511,Kulitku jadi lebih halus dan kenyal setelah pakai ini.,positif
2512,Aku kecewa karena nggak ada perubahan.,negatif
2513,Teksturnya ringan dan nggak lengket.,netral
2514,Produk ini benar-benar bikin kulitku lebih cerah!,positif
2515,Aku nggak suka karena kulitku jadi lebih berminyak.,negatif
2516,Aku masih lihat apakah ini beneran bekerja.,netral
2517,"Hasilnya luar biasa, kulitku jadi sehat dan cerah!",positif
2519,"Produk ini lumayan, tapi nggak ada efek besar.",netral
2520,"Wanginya enak dan nggak menyengat, suka!",positif
2521,Aku kecewa karena kulitku malah jadi kasar.,negatif
2523,Kulitku terasa lebih segar dan lembut!,positif
2524,Teksturnya terlalu tebal dan susah meresap.,negatif
2525,"Produknya lumayan, tapi aku masih cari yang lebih cocok.",netral
2526,"Setelah pakai ini, kulitku lebih glowing alami!",positif
2528,Aku masih belum bisa kasih kesimpulan.,netral
2529,"Hasilnya memuaskan, kulitku lebih sehat dan cerah.",positif
2531,Aku baru coba jadi masih ragu dengan hasilnya.,netral
2532,Produk ini melembapkan dan bikin wajah lebih halus.,positif
2533,Aku kecewa karena kulitku malah iritasi.,negatif
2534,"Teksturnya nyaman, tapi aku belum lihat hasilnya.",netral
2535,Kulitku terasa lebih sehat dan kenyal setelah pemakaian.,positif
2536,"Aku nggak cocok, kulitku malah makin kusam.",negatif
2537,Aku masih menunggu efek yang lebih terlihat.,netral
2538,Produk ini benar-benar bekerja di kulitku!,positif
2539,Aku nggak suka karena malah bikin kulitku berminyak.,negatif
2540,Aku belum lihat perubahan yang signifikan.,netral
2541,Wanginya enak dan bikin rileks!,positif
2542,"Sayangnya, aku nggak cocok dan malah jerawatan.",negatif
2543,"Produknya lumayan, tapi nggak sesuai ekspektasi.",netral
2544,"Setelah pakai ini, kulitku lebih cerah alami!",positif
2545,Aku kecewa karena efeknya nggak sesuai klaim.,negatif
2546,Aku masih lihat apakah ada perubahan lebih lanjut.,netral
2547,Kulitku terasa lebih sehat dan halus setelah pemakaian rutin.,positif
2549,"Produknya oke, tapi aku masih mencari yang lebih cocok.",netral
2550,Teksturnya ringan dan gampang menyerap di kulit.,positif
2551,Aku nggak suka karena malah bikin kulitku lebih kering.,negatif
2552,Aku masih ragu apakah ini produk yang tepat buatku.,netral
2553,"Hasilnya sangat bagus, kulitku jadi lebih sehat!",positif
2555,"Aku baru coba sebentar, jadi belum bisa kasih pendapat banyak.",netral
2556,Produk ini sangat bagus untuk kulit sensitifku!,positif
2557,"Aku malah alergi setelah pakai ini, kecewa.",negatif
2559,Kulitku lebih cerah setelah pakai ini!,positif
2560,"Sayangnya, kulitku malah jadi lebih kusam.",negatif
2561,"Teksturnya lumayan, tapi hasilnya belum terlihat.",netral
2562,"Wanginya segar dan tidak terlalu menyengat, suka!",positif
2563,"Aku nggak cocok, wajahku jadi lebih berminyak.",negatif
2564,Aku masih belum melihat hasil yang jelas.,netral
2566,Aku kecewa karena efeknya nggak seperti yang aku harapkan.,negatif
2567,"Produknya cukup bagus, tapi aku masih ingin lihat efek lebih lama.",netral
2568,"Hasilnya sangat memuaskan, wajahku lebih glowing!",positif
2570,"Aku baru pakai beberapa kali, jadi belum bisa kasih ulasan lengkap.",netral
2571,Kulitku terasa lebih sehat dan segar setelah pemakaian.,positif
2572,Aku nggak suka karena malah bikin kulitku lebih kusam.,negatif
2573,Aku masih coba lihat apakah ini benar-benar efektif.,netral
2575,Aku kecewa karena produk ini nggak sesuai ekspektasi.,negatif
2576,Aku masih belum yakin apakah ini cocok untukku.,netral
2577,"Setelah pakai ini, kulitku jadi lebih glowing alami!",positif
2578,"Aku nggak suka efeknya, malah bikin kulitku gatal.",negatif
2579,"Aku baru coba, jadi masih ragu dengan hasilnya.",netral
2580,Produk ini sangat bagus dan cocok untuk kulitku!,positif
2582,Aku belum bisa kasih kesimpulan karena masih coba-coba.,netral
2583,Wanginya sangat lembut dan enak!,positif
2584,"Sayangnya, kulitku malah jadi lebih kering.",negatif
2585,"Produknya lumayan, tapi aku masih ingin lihat efeknya lebih lama.",netral
2586,"Hasilnya memuaskan, kulitku lebih sehat dan kenyal!",positif
2589,Produk ini sangat bagus untuk kulitku!,positif
2590,"Aku nggak cocok, malah jadi iritasi.",negatif
2591,Aku masih lihat apakah ini produk yang tepat buatku.,netral
2594,"Aku baru coba, jadi masih lihat hasilnya.",netral
2605,Aku nggak suka karena kulitku jadi lebih kering.,negatif
2680,Aku kecewa karena malah bikin kulitku iritasi.,negatif
2681,Aku masih coba lihat apakah ada perubahan.,netral
2682,Kulitku terasa lebih lembut dan sehat setelah pemakaian!,positif
2684,"Aku masih ragu dengan hasilnya, perlu waktu lebih lama.",netral
2685,Wanginya enak dan teksturnya nyaman di kulit.,positif
2686,Aku nggak suka karena efeknya terlalu lambat.,negatif
2687,"Aku baru pakai beberapa hari, masih lihat hasilnya.",netral
2688,Kulitku lebih cerah alami setelah pemakaian rutin!,positif
2689,"Aku malah breakout, kulitku jadi merah-merah.",negatif
2690,"Aku belum bisa kasih review lengkap, masih coba dulu.",netral
2691,Teksturnya ringan dan mudah menyerap.,positif
2692,Aku kecewa karena nggak ada efek apa pun.,negatif
2693,"Produk ini lumayan, tapi aku masih cari yang lebih baik.",netral
2694,"Hasilnya luar biasa, kulitku jadi glowing!",positif
2695,"Aku nggak suka aromanya, terlalu kuat.",negatif
2696,"Aku masih coba, jadi belum bisa kasih review lengkap.",netral
2697,Kulitku terasa lebih kenyal dan sehat setelah pemakaian.,positif
2699,Aku masih belum melihat perubahan besar.,netral
2700,Wanginya lembut dan bikin nyaman!,positif
2701,Aku kecewa karena teksturnya terlalu lengket.,negatif
2702,Aku baru coba jadi masih belum bisa kasih pendapat jelas.,netral
2704,"Aku malah jerawatan, nggak cocok.",negatif
2707,Aku kecewa karena nggak ada perubahan signifikan.,negatif
2708,"Produknya lumayan, tapi efeknya lambat.",netral
2709,"Hasilnya memuaskan, wajahku lebih glowing!",positif
2711,Aku masih lihat apakah ini benar-benar efektif.,netral
2767,Produk ini bikin wajahku lebih cerah!,positif
2768,"Aku kecewa, malah bikin kulitku iritasi.",negatif
2769,Aku masih belum yakin dengan efeknya.,netral
2770,Teksturnya ringan dan gampang meresap di kulit.,positif
2772,"Baru pakai sebentar, belum ada efek.",netral
2773,Kulitku jadi lebih lembap setelah pakai ini!,positif
2774,"Sayangnya, produk ini nggak cocok buatku.",negatif
2775,Aku masih menunggu hasil yang lebih nyata.,netral
2776,Produk ini benar-benar membantu kulitku lebih sehat.,positif
2778,Aku belum bisa kasih kesimpulan karena masih coba.,netral
2781,"Efeknya ada, tapi nggak terlalu kelihatan.",netral
2782,"Setelah pakai ini, kulitku jadi lebih glowing!",positif
2783,"Aku malah breakout, nggak cocok.",negatif
2784,Aku masih harus pakai lebih lama untuk lihat hasilnya.,netral
2785,Produk ini bikin kulitku lebih kenyal dan halus.,positif
2786,"Sayangnya, malah bikin wajahku makin kering.",negatif
2787,Aku masih lihat-lihat apakah ini cocok untukku.,netral
2788,Kulitku jadi lebih cerah alami setelah pemakaian rutin!,positif
2789,"Aku nggak suka teksturnya, terlalu lengket.",negatif
2790,"Aku baru coba, jadi masih belum ada efek signifikan.",netral
2791,"Hasilnya bagus banget, aku suka!",positif
2792,"Produk ini nggak sesuai ekspektasi, aku kecewa.",negatif
2793,Aku masih tes dulu sebelum kasih ulasan lengkap.,netral
2794,Kulitku lebih sehat dan terhidrasi!,positif
2795,Aku nggak suka karena malah bikin wajahku kusam.,negatif
2796,Aku masih menunggu efek lebih lanjut.,netral
2797,Produk ini benar-benar bagus untuk kulitku!,positif
2798,Aku malah alergi setelah pakai ini.,negatif
2799,Aku belum lihat hasilnya karena baru coba.,netral
2800,Wanginya lembut dan nyaman banget.,positif
2801,"Sayangnya, kulitku malah jadi lebih berminyak.",negatif
2802,Aku masih ragu apakah produk ini efektif.,netral
2803,"Efeknya bagus banget, wajahku lebih bersih!",positif
2804,Aku kecewa karena efeknya terlalu lama.,negatif
2805,Aku masih harus pakai lebih lama untuk lihat efeknya.,netral
2806,Produk ini membantu mengurangi kemerahan di wajahku.,positif
2807,Aku malah timbul jerawat kecil setelah pakai ini.,negatif
2808,Aku masih belum yakin dengan efek jangka panjangnya.,netral
2809,Kulitku jadi lebih halus setelah pemakaian rutin!,positif
2810,"Aku nggak suka, malah bikin kulitku makin sensitif.",negatif
2811,"Aku baru pakai 3 hari, belum bisa kasih review lengkap.",netral
2812,"Hasilnya memuaskan, kulitku lebih sehat!",positif
2813,Aku kecewa karena produknya nggak cocok buatku.,negatif
2814,"Produknya lumayan, tapi nggak terlalu istimewa.",netral
2815,Kulitku jadi lebih cerah dan kenyal!,positif
2816,Aku malah gatal-gatal setelah pakai ini.,negatif
2817,Aku masih tes apakah ini cocok untuk kulitku.,netral
2818,"Hasilnya bagus banget, aku suka banget!",positif
2819,Aku kecewa karena nggak ada perubahan besar.,negatif
2820,Aku masih butuh waktu lebih lama untuk melihat efeknya.,netral
2821,Kulitku lebih glowing dan sehat!,positif
2822,Aku malah jadi makin berminyak setelah pakai ini.,negatif
2823,Aku masih ragu apakah ini pilihan terbaik.,netral
2824,Teksturnya lembut dan mudah diaplikasikan!,positif
2825,"Sayangnya, aku nggak cocok dengan produk ini.",negatif
2826,"Aku baru pakai seminggu, efeknya belum terasa.",netral
2827,Produk ini benar-benar bikin wajahku lebih segar!,positif
2829,Aku masih belum yakin apakah akan beli lagi.,netral
2830,Kulitku jadi lebih sehat dan glowing!,positif
2831,Aku malah breakout setelah pemakaian.,negatif
2832,Aku masih menunggu efeknya muncul.,netral
2833,Wanginya enak dan teksturnya nyaman di kulit!,positif
2835,"Aku baru coba, jadi belum bisa kasih kesimpulan.",netral
2836,Produknya ringan dan nggak bikin lengket.,positif
2838,Aku masih ragu apakah akan beli lagi.,netral
2839,"Hasilnya luar biasa, kulitku makin bersih!",positif
2841,"Aku baru coba, jadi belum bisa kasih ulasan.",netral
2842,Produk ini membantu menyamarkan noda di wajahku!,positif
2843,Aku kecewa karena produknya nggak efektif.,negatif
2844,Aku masih tes untuk lihat hasilnya.,netral
2846,Aku malah makin sensitif setelah pakai ini.,negatif
2848,Wanginya segar dan nyaman dipakai!,positif
2849,"Sayangnya, aku malah makin kusam setelah pakai ini.",negatif
2850,Aku masih lihat apakah ini cocok untukku.,netral
2851,Produknya sangat membantu melembapkan kulitku!,positif
2852,Aku malah makin berminyak setelah pakai ini.,negatif
2853,"Aku baru coba seminggu, belum ada efek.",netral
2854,"Hasilnya memuaskan, kulitku makin glowing!",positif
2857,Produk ini cocok banget buat kulitku!,positif
2859,"Aku masih coba-coba, belum bisa kasih kesimpulan.",netral
2861,"Aku kecewa, malah bikin wajahku makin kering.",negatif
2863,Teksturnya ringan dan nyaman di kulit!,positif
2864,"Aku nggak suka wanginya, terlalu kuat.",negatif
2865,"Baru pakai beberapa hari, efeknya belum kelihatan.",netral
2866,Kulitku lebih lembut setelah pakai produk ini!,positif
2867,Aku malah jerawatan setelah coba ini.,negatif
2869,Produk ini bikin kulitku lebih sehat dan segar!,positif
2871,Aku masih ingin lihat efeknya dalam beberapa minggu ke depan.,netral
2872,Wanginya segar dan bikin nyaman!,positif
2873,Aku kecewa karena nggak sesuai ekspektasi.,negatif
2874,"Aku baru coba, jadi masih belum ada perubahan.",netral
2875,Kulitku jadi lebih glowing dan kenyal!,positif
2877,Aku belum lihat hasil yang signifikan.,netral
2878,Produk ini sangat membantu menghidrasi kulitku.,positif
2881,"Efeknya bagus, kulitku lebih cerah!",positif
2883,Aku masih tes apakah cocok di kulitku.,netral
2884,"Setelah pakai ini, kulitku jadi lebih sehat!",positif
2887,Produk ini bikin wajahku lebih segar!,positif
2888,Aku kecewa karena nggak ada efek sama sekali.,negatif
2889,"Aku baru pakai seminggu, masih dalam tahap percobaan.",netral
2890,Kulitku lebih halus dan kenyal setelah pakai ini!,positif
2891,"Sayangnya, produk ini nggak cocok untuk kulitku yang sensitif.",negatif
2893,"Hasilnya luar biasa, kulitku makin sehat!",positif
2894,Aku malah mengalami iritasi ringan.,negatif
2895,Aku masih lihat apakah ini pilihan terbaik buatku.,netral
2896,Produknya ringan dan cepat meresap!,positif
2897,Aku nggak suka karena bikin kulitku kering.,negatif
2898,Aku masih belum yakin akan repurchase.,netral
2899,"Efeknya bagus banget, wajahku makin glowing!",positif
2901,Aku masih coba apakah cocok untuk jangka panjang.,netral
2903,Aku malah muncul bruntusan setelah pakai ini.,negatif
2905,Produk ini membantu mengurangi noda hitam di wajahku!,positif
2906,Aku kecewa karena nggak ada efek yang nyata.,negatif
2908,Kulitku lebih cerah dan terasa lebih segar!,positif
2909,Aku malah alergi setelah pemakaian pertama.,negatif
2910,Aku masih lihat apakah ini cocok di kulitku.,netral
2911,"Hasilnya luar biasa, aku suka banget!",positif
2912,Aku nggak suka karena bikin kulitku makin sensitif.,negatif
2913,Aku masih belum yakin dengan efeknya dalam jangka panjang.,netral
2914,Produknya sangat melembapkan dan nyaman di kulit!,positif
2915,Aku kecewa karena malah bikin kulitku makin kusam.,negatif
2916,"Aku baru coba seminggu, jadi masih belum bisa kasih kesimpulan.",netral
2917,Teksturnya ringan dan cepat meresap!,positif
2919,Aku masih ingin lihat hasilnya dalam beberapa minggu ke depan.,netral
2922,Aku masih lihat apakah ini produk yang cocok untukku.,netral
2923,"Hasilnya memuaskan, kulitku lebih glowing!",positif
2924,Aku kecewa karena produknya nggak efektif buatku.,negatif
2925,Aku masih harus coba lebih lama untuk lihat hasilnya.,netral
2926,Kulitku jadi lebih lembut dan sehat setelah pakai ini!,positif
2928,"Aku baru coba, jadi belum bisa kasih ulasan lengkap.",netral
2929,Wanginya enak dan bikin nyaman dipakai!,positif
2930,Aku malah mengalami kemerahan setelah pemakaian.,negatif
2931,Aku masih belum bisa memutuskan apakah akan beli lagi.,netral
2932,Produk ini bikin wajahku lebih segar dan cerah!,positif
2934,Aku masih menunggu efek lebih lanjut dari produk ini.,netral
2935,"Hasilnya luar biasa, kulitku lebih bersih dan sehat!",positif
2936,Aku nggak suka karena bikin wajahku makin kering.,negatif
2937,"Aku baru coba beberapa kali, jadi belum bisa kasih kesimpulan.",netral
2940,Aku masih menunggu efek yang lebih jelas.,netral
2941,Kulitku lebih glowing setelah rutin pakai ini!,positif
2943,Aku masih lihat apakah ini cocok untuk jangka panjang.,netral
2944,Wanginya lembut dan nyaman banget di kulit!,positif
2946,"Aku masih dalam tahap percobaan, belum bisa kasih review lengkap.",netral
2947,"Produk ini sangat bagus, kulitku terasa lebih lembap!",positif
2948,"Aku nggak suka hasilnya, wajahku jadi kusam.",negatif
2950,"Setelah pakai ini, wajahku terasa lebih segar dan sehat!",positif
2951,Aku malah jerawatan setelah beberapa kali pemakaian.,negatif
2952,Aku masih melihat apakah ini cocok untuk kulitku.,netral
2953,Produknya benar-benar bikin kulit lebih glowing!,positif
2954,"Aku kecewa, teksturnya terlalu berat untuk kulitku.",negatif
2955,"Aku baru pakai seminggu, jadi belum bisa lihat efeknya.",netral
2956,Wanginya sangat menyenangkan dan bikin rileks!,positif
2957,Aku malah mengalami kemerahan di wajah.,negatif
2958,Aku masih menunggu hasil lebih jelas.,netral
2959,Kulitku terasa lebih kenyal dan sehat!,positif
2961,"Aku baru coba beberapa kali, jadi masih dalam tahap uji coba.",netral
2962,Produk ini benar-benar melembapkan kulitku!,positif
2963,Aku nggak suka karena bikin kulitku makin berminyak.,negatif
2965,"Hasilnya luar biasa, wajahku tampak lebih cerah!",positif
2966,Aku malah mengalami breakout setelah pemakaian.,negatif
2968,Kulitku jadi lebih sehat dan lembut setelah pakai ini!,positif
2969,Aku kecewa karena produk ini nggak sesuai harapan.,negatif
2971,Produknya ringan dan cepat menyerap ke kulit!,positif
2972,"Aku nggak suka wanginya, terlalu menyengat.",negatif
2973,"Aku masih dalam tahap percobaan, belum ada hasil jelas.",netral
2974,"Hasilnya sangat memuaskan, kulit lebih glowing!",positif
2975,Aku kecewa karena tidak ada perubahan signifikan.,negatif
2976,Aku masih mencoba melihat apakah ini cocok untukku.,netral
2978,Aku malah mengalami iritasi setelah beberapa kali pemakaian.,negatif
2979,Aku masih belum yakin akan repurchase atau tidak.,netral
2980,Wanginya enak dan bikin nyaman di kulit!,positif
2982,"Aku baru pakai beberapa hari, efeknya belum terlihat.",netral
2983,Teksturnya ringan dan sangat nyaman di kulit!,positif
2984,Aku kecewa karena hasilnya nggak sesuai ekspektasi.,negatif
2985,Aku masih ragu apakah produk ini benar-benar efektif.,netral
2986,"Hasilnya luar biasa, aku sangat puas!",positif
2987,Aku malah alergi setelah menggunakan ini.,negatif
2989,Produk ini sangat membantu kulitku lebih sehat!,positif
2990,Aku kecewa karena nggak cocok di kulitku.,negatif
2991,"Aku baru coba, jadi masih menunggu hasilnya.",netral
2993,Aku malah mengalami breakout parah.,negatif
2995,Wanginya lembut dan tidak mengganggu!,positif
2996,Aku kecewa karena efeknya tidak sesuai harapan.,negatif
2997,"Aku masih dalam tahap percobaan, jadi belum bisa kasih review lengkap.",netral
2999,Aku nggak suka karena bikin wajahku makin berminyak.,negatif
3000,Aku masih melihat apakah produk ini cocok untuk jangka panjang.,netral
3001,"Hasilnya sangat baik, kulitku lebih sehat!",positif
3002,Aku kecewa karena tidak ada perubahan yang nyata.,negatif
3003,Aku masih harus coba lebih lama untuk lihat efeknya.,netral
3004,Produk ini sangat nyaman digunakan!,positif
3005,Aku malah mengalami iritasi ringan setelah pemakaian.,negatif
3006,"Aku masih dalam tahap mencoba, belum bisa kasih kesimpulan.",netral
3007,"Efeknya luar biasa, aku suka banget!",positif
3008,Aku kecewa karena teksturnya tidak cocok di kulitku.,negatif
3011,Aku malah jerawatan setelah beberapa kali pakai.,negatif
3012,Aku masih ingin melihat efeknya sebelum memutuskan beli lagi.,netral
3013,"Hasilnya sangat bagus, wajahku lebih sehat!",positif
3015,Aku masih lihat apakah produk ini benar-benar efektif.,netral
3016,Wanginya segar dan sangat menenangkan!,positif
3017,Aku malah mengalami kemerahan setelah menggunakan ini.,negatif
3018,Aku masih belum bisa memutuskan apakah akan beli lagi atau tidak.,netral
3019,Produknya cepat menyerap dan bikin kulit nyaman!,positif
3020,Aku kecewa karena tidak ada perubahan yang jelas.,negatif
3021,"Aku masih dalam tahap percobaan, jadi belum bisa kasih ulasan lengkap.",netral
3022,"Hasilnya memuaskan, kulit lebih cerah dan sehat!",positif
3023,Aku malah mengalami breakout setelah pakai ini.,negatif
3024,Aku masih ragu apakah ini pilihan terbaik buatku.,netral
3025,Teksturnya lembut dan sangat nyaman di kulit!,positif
3026,Aku kecewa karena produknya nggak cocok di kulitku.,negatif
3027,Aku masih melihat apakah ini produk yang tepat untukku.,netral
3028,Kulitku lebih cerah dan terasa lebih segar setelah pemakaian!,positif
3030,Aku masih ingin melihat efek jangka panjangnya.,netral
3032,"Sayangnya, produk ini tidak cocok untuk kulitku.",negatif
3033,Aku masih mencoba melihat apakah ini efektif untuk kulitku.,netral
3034,"Hasilnya luar biasa, aku sangat puas dengan produk ini!",positif
3035,Aku kecewa karena tidak ada efek yang jelas.,negatif
3036,"Aku masih dalam tahap percobaan, belum bisa kasih kesimpulan.",netral
3037,Produk ini sangat membantu kulitku lebih cerah!,positif
3038,Aku kecewa karena kulitku jadi lebih kering.,negatif
3040,"Setelah pakai ini, wajahku lebih segar dan bersinar!",positif
3042,Aku masih belum yakin dengan hasilnya.,netral
3043,"Produknya ringan dan nyaman di kulit, suka banget!",positif
3046,Wanginya enak dan teksturnya pas di kulit!,positif
3047,"Aku kecewa, malah bikin wajahku breakout.",negatif
3048,Aku masih ragu apakah ini cocok untuk jangka panjang.,netral
3049,"Kulitku jadi lebih lembut dan kenyal, efeknya bagus!",positif
3050,"Sayangnya, tidak ada perubahan yang signifikan.",negatif
3051,Aku masih coba lihat efek dalam beberapa minggu ke depan.,netral
3052,Produk ini sangat melembapkan dan nyaman digunakan!,positif
3053,Aku malah mengalami bruntusan setelah pakai ini.,negatif
3054,Aku masih belum yakin akan beli lagi atau tidak.,netral
3055,"Hasilnya sangat memuaskan, kulitku lebih glowing!",positif
3056,Aku kecewa karena hasilnya tidak seperti yang diharapkan.,negatif
3057,Aku masih menunggu efek yang lebih signifikan.,netral
3058,Teksturnya ringan dan mudah menyerap di kulit!,positif
3059,Aku malah alergi setelah beberapa kali pemakaian.,negatif
3060,"Aku baru coba beberapa hari, jadi masih menunggu hasilnya.",netral
3061,Kulitku terasa lebih sehat setelah menggunakan ini!,positif
3062,Aku kecewa karena tidak cocok dengan kulitku.,negatif
3063,"Aku masih dalam tahap percobaan, belum bisa kasih ulasan lengkap.",netral
3064,Produknya benar-benar bikin kulit lebih halus!,positif
3065,Aku malah mengalami kemerahan setelah pakai ini.,negatif
3066,Aku masih lihat apakah ini cocok untuk pemakaian jangka panjang.,netral
3067,Wanginya sangat menyenangkan dan tahan lama!,positif
3068,Aku kecewa karena tidak ada perubahan pada kulitku.,negatif
3070,"Efeknya luar biasa, aku puas dengan hasilnya!",positif
3071,Aku malah jerawatan setelah menggunakan ini.,negatif
3072,"Aku baru mulai coba, jadi belum bisa kasih kesimpulan.",netral
3073,Produknya sangat melembapkan dan bikin kulit sehat!,positif
3074,Aku kecewa karena hasilnya tidak sesuai ekspektasi.,negatif
3076,"Hasilnya luar biasa, kulitku jadi lebih glowing!",positif
3077,Aku malah mengalami breakout parah setelah pemakaian.,negatif
3079,Wanginya lembut dan nyaman dipakai sehari-hari!,positif
3080,Aku kecewa karena kulitku jadi semakin kusam.,negatif
3081,Aku masih mencoba melihat apakah ini cocok untuk kulitku.,netral
3082,Teksturnya sangat ringan dan cepat menyerap!,positif
3083,Aku malah mengalami kemerahan setelah beberapa kali pakai.,negatif
3084,"Aku baru pakai beberapa hari, jadi belum bisa lihat efeknya.",netral
3087,Aku masih menunggu hasil lebih lanjut sebelum beli lagi.,netral
3088,Produknya benar-benar bikin kulit lebih cerah!,positif
3089,Aku malah mengalami breakout setelah beberapa kali pemakaian.,negatif
3091,Wanginya enak dan teksturnya sangat nyaman!,positif
3093,"Aku masih dalam tahap mencoba, belum bisa kasih ulasan lengkap.",netral
3094,"Hasilnya sangat baik, kulitku terasa lebih segar!",positif
3096,"Aku masih dalam tahap percobaan, jadi belum ada efek yang jelas.",netral
3098,Aku kecewa karena tidak ada perubahan berarti.,negatif
3100,"Hasilnya sangat bagus, aku puas dengan produknya!",positif
3103,Kulitku terasa lebih lembut setelah menggunakan ini!,positif
3104,Aku kecewa karena tidak cocok dengan jenis kulitku.,negatif
3105,"Aku baru mencoba, jadi masih menunggu efeknya.",netral
3106,Produk ini sangat ringan dan nyaman di kulit!,positif
3107,Aku malah breakout setelah beberapa kali pemakaian.,negatif
3109,"Teksturnya lembut dan cepat menyerap, suka banget!",positif
3112,"Hasilnya luar biasa, kulitku lebih glowing!",positif
3113,Aku malah mengalami jerawat setelah beberapa kali pakai.,negatif
3116,Aku kecewa karena tidak ada perubahan nyata pada wajahku.,negatif
3117,Produk ini sangat melembapkan kulit wajahku!,positif
3118,Aku kecewa karena setelah pakai ini malah timbul jerawat.,negatif
3119,"Aku masih mencoba, efeknya belum begitu terasa.",netral
3120,Kulitku terasa lebih kenyal dan segar setelah pemakaian!,positif
3121,"Sayangnya, tidak cocok di kulitku dan menyebabkan kemerahan.",negatif
3123,Produk ini benar-benar membuat wajah lebih cerah dan bersih!,positif
3125,"Aku baru pakai sebentar, jadi masih belum terlihat perubahannya.",netral
3126,Teksturnya ringan dan nyaman dipakai setiap hari!,positif
3129,"Setelah pemakaian, kulitku terasa lebih halus dan sehat!",positif
3130,Aku malah mengalami iritasi dan gatal setelah pakai ini.,negatif
3131,Aku masih perlu lebih lama untuk melihat efeknya.,netral
3133,Aku kecewa karena kulitku semakin kering.,negatif
3134,Aku masih ragu apakah akan membeli lagi.,netral
3135,Produk ini sangat membantu memperbaiki tekstur kulitku!,positif
3137,Aku masih dalam tahap percobaan.,netral
3140,Aku masih menunggu efek yang lebih nyata.,netral
3141,Teksturnya lembut dan mudah menyerap di kulit!,positif
3142,Aku kecewa karena tidak ada efek yang aku harapkan.,negatif
3144,Kulitku jadi lebih cerah dan sehat setelah memakai ini!,positif
3146,Aku masih dalam tahap melihat perkembangan kulitku.,netral
3147,Produk ini benar-benar melembapkan dan menutrisi kulit!,positif
