No.,comment,label
403,"Teksturnya ringan dan mudah meresap, tapi hasilnya biasa aja.",negatif
404,"Aku suka banget, kulitku jadi lebih cerah dan sehat!",positif
405,"Malah bikin kulitku jadi berminyak, gak cocok buat aku.",negatif
406,"Sejauh ini belum ada efek buruk, tapi belum ada perubahan yang signifikan.",negatif
407,"Kulitku jadi lebih glowing dan halus, pasti repurchase!",positif
408,"Wanginya terlalu kuat, jadi kurang nyaman dipakai.",negatif
409,"Belum ada hasil signifikan, tapi aku tetap lanjut pakai.",negatif
410,Produk ini bikin kulitku lembut dan terhidrasi sepanjang hari!,positif
411,Aku tidak merasa ada perubahan di kulitku meski sudah beberapa minggu.,negatif
412,"Efeknya cukup oke, tapi tidak terlalu cepat terlihat.",negatif
413,Kulitku jadi lebih kenyal dan lembut setelah pakai ini!,positif
414,"Harganya terlalu mahal, hasilnya tidak sesuai dengan harga.",negatif
415,Aku merasa kulitku lebih cerah setelah rutin pakai produk ini!,positif
416,"Aku kurang suka, malah bikin kulitku iritasi dan kering.",negatif
417,"Belum ada perubahan yang terlihat, mungkin butuh waktu lebih lama.",negatif
418,"Aku puas banget, kulitku lebih sehat dan segar!",positif
419,"Produk ini terlalu berat untuk kulitku, gak cocok.",negatif
420,"Aku masih mencoba produk ini, belum ada hasil yang menonjol.",negatif
421,"Hasilnya sesuai ekspektasi, kulitku lebih halus dan cerah!",positif
422,"Malah bikin wajahku jadi lebih beruntusan, gak cocok sama sekali.",negatif
423,"Sejauh ini gak ada efek buruk, tapi juga gak terlalu baik.",negatif
424,Beneran bikin kulitku lebih lembut dan kenyal setelah beberapa kali pemakaian.,positif
425,Gak ada perubahan yang berarti di kulitku meskipun sudah pakai lama.,negatif
426,"Aku suka banget, produk ini bikin kulitku terlihat lebih sehat!",positif
427,Sayangnya produk ini bikin kulitku jadi kering dan terasa ketarik.,negatif
428,"Aku merasa produk ini bagus, meski efeknya butuh waktu lebih lama.",negatif
429,"Kulitku jadi lebih cerah dan terhidrasi, aku suka banget!",positif
430,"Hasilnya biasa aja, nggak ada efek wow di kulitku.",negatif
431,"Produk ini membantu melembabkan kulit, tapi belum ada efek dramatis.",negatif
432,Aku suka banget sama teksturnya yang ringan dan cepat meresap!,positif
433,"Gak cocok buat kulit sensitif, malah bikin wajahku iritasi.",negatif
434,"Sejauh ini oke, tapi aku masih tunggu hasil maksimalnya.",negatif
435,"Beneran bikin kulit lebih glowing dan sehat, pasti repurchase!",positif
436,Produknya malah bikin kulitku kering dan terasa gatal.,negatif
437,Aku belum lihat perubahan signifikan meski sudah pakai beberapa minggu.,negatif
438,Kulitku jadi lebih halus dan cerah setelah beberapa kali pemakaian.,positif
439,Aku kecewa karena produk ini malah bikin kulitku makin kusam.,negatif
440,"Sejauh ini, produk ini oke sih, tapi aku belum lihat efek yang luar biasa.",negatif
441,"Produk ini bikin kulitku lebih segar dan terhidrasi, recommended banget!",positif
442,"Wanginya terlalu kuat, gak nyaman dipakai di kulitku.",negatif
443,Aku merasa kulitku lebih sehat setelah rutin pakai produk ini.,positif
444,"Hasilnya nggak sesuai harapan, malah bikin kulitku tambah kering.",negatif
445,Aku merasa produk ini bekerja dengan baik di kulitku.,negatif
446,"Kulitku jadi lebih kenyal dan lembut, pasti repurchase lagi!",positif
447,"Gak ada efek yang signifikan, aku kecewa karena hasilnya biasa aja.",negatif
448,"Sejauh ini gak ada masalah, tapi aku masih coba produk lain.",negatif
449,"Hasilnya oke banget, kulitku jadi lebih cerah dan halus!",positif
450,"Malah bikin wajahku makin beruntusan, aku nggak suka.",negatif
451,"Produk ini bikin kulitku lebih cerah dan halus, hasilnya beneran nyata!",positif
452,"Sayang banget, malah bikin kulitku jadi berminyak.",negatif
453,"Sejauh ini biasa aja, belum ada perubahan besar di kulitku.",negatif
454,"Kulitku jadi lebih lembab dan kenyal, pasti repurchase lagi!",positif
455,"Gak cocok di kulitku, malah bikin timbul jerawat.",negatif
456,"Aku udah pakai beberapa minggu, tapi belum lihat efek yang signifikan.",negatif
457,"Produk ini melembabkan kulitku dengan baik, aku suka!",positif
458,"Aku kecewa, produk ini malah bikin kulitku terasa kering.",negatif
459,"Teksturnya enak, tapi aku belum lihat hasil yang benar-benar terlihat.",negatif
460,Bikin kulitku jadi glowing dan terasa sehat!,positif
461,"Aku gak suka sama wangi produk ini, terlalu menyengat.",negatif
462,Kulitku lebih kenyal dan lembut setelah pemakaian rutin.,positif
463,"Gak ada perubahan signifikan, mungkin butuh waktu lebih lama.",negatif
464,"Hasilnya luar biasa, kulitku lebih halus dan cerah!",positif
465,Aku gak bakal repurchase karena malah bikin kulitku iritasi.,negatif
466,"Sejauh ini oke, tapi aku belum lihat efek besar di kulitku.",negatif
467,"Produk ini membantu menjaga kelembapan kulitku, aku suka!",positif
468,Malah bikin kulitku lebih kering dan terasa kasar.,negatif
469,"Aku masih coba, hasilnya belum kelihatan, tapi semoga ada perubahan.",negatif
470,"Aku puas banget, kulitku terasa lebih lembut dan halus setelah pakai ini!",positif
471,"Sayang banget, produk ini malah bikin kulitku beruntusan.",negatif
472,"Kulitku lebih cerah dan lembab, produk ini bekerja dengan baik!",positif
473,"Gak ada efek signifikan di kulitku, sepertinya gak cocok.",negatif
474,"Sejauh ini, produk ini bekerja dengan baik, kulitku lebih sehat!",negatif
475,"Produk ini bikin kulitku lebih lembut dan kenyal, suka banget!",positif
476,Aku gak suka sama teksturnya yang terlalu tebal di kulit.,negatif
477,"Aku masih pakai produk ini, belum ada perubahan besar di kulit.",negatif
478,"Kulitku jadi lebih kenyal dan glowing, pasti repurchase!",positif
479,"Hasilnya biasa aja, gak ada perubahan signifikan di kulitku.",negatif
480,Sejauh ini kulitku lebih lembab dan terhidrasi setelah pakai ini.,negatif
481,Aku suka banget karena produk ini melembabkan kulitku sepanjang hari!,positif
482,"Malah bikin kulitku lebih berminyak, gak cocok buat aku.",negatif
483,"Hasilnya gak terlalu terlihat, mungkin butuh lebih banyak waktu.",negatif
484,"Produk ini memberikan kelembapan yang bertahan lama, aku suka!",positif
485,Malah bikin kulitku terasa kering dan ketarik.,negatif
486,"Sejauh ini oke, tapi aku masih nunggu hasil yang lebih besar.",negatif
487,Kulitku lebih sehat dan cerah setelah rutin pakai produk ini!,positif
488,Aku gak suka sama wangi produk ini yang terlalu menyengat.,negatif
489,Aku merasa kulitku lebih lembut dan kenyal setelah pakai ini!,positif
490,"Hasilnya biasa aja, aku gak terlalu terkesan dengan produk ini.",negatif
491,Kulitku lebih cerah dan terasa lebih sehat setelah beberapa minggu.,positif
492,"Produk ini bikin kulitku terasa kering dan kasar, gak cocok.",negatif
493,"Aku masih coba, belum ada perubahan besar di kulitku.",negatif
494,"Produk ini bekerja dengan baik, kulitku jadi lebih glowing!",positif
495,"Hasilnya nggak sesuai dengan klaimnya, kecewa deh.",negatif
496,"Sejauh ini produk ini oke, tapi aku masih ingin lihat hasil maksimalnya.",negatif
497,"Kulitku jadi lebih halus dan kenyal setelah pakai ini, suka banget!",positif
498,"Aku kecewa, produk ini malah bikin kulitku beruntusan.",negatif
499,"Produk ini bekerja dengan baik, kulitku jadi lebih sehat dan cerah!",positif
500,Aku gak merasa ada perubahan di kulitku meski sudah beberapa minggu pakai.,negatif
501,"Aku puas dengan produk ini, kulitku jadi lebih lembut dan kenyal!",positif
502,"Sayang banget, malah bikin kulitku tambah beruntusan.",negatif
503,"Sejauh ini biasa aja, tapi aku masih nunggu hasil lebih lama.",negatif
504,"Kulitku jadi lebih lembab dan kenyal, aku suka banget!",positif
505,"Gak ada efek apa-apa, aku gak bakal repurchase.",negatif
506,"Hasilnya lumayan, tapi aku masih mencari produk yang lebih cocok.",negatif
507,"Kulitku jadi lebih sehat dan glowing, aku bakal terus pakai ini!",positif
508,"Sayang banget, produk ini malah bikin kulitku terasa kering.",negatif
509,"Aku udah pakai beberapa minggu, tapi belum ada perubahan yang signifikan.",negatif
510,"Produk ini membantu menjaga kelembapan kulitku, aku suka!",positif
511,"Produk ini bikin kulitku makin glowing, aku suka banget!",positif
512,"Sayang banget, malah bikin kulitku kemerahan dan iritasi.",negatif
513,"Aku masih coba, sejauh ini gak ada efek buruk tapi juga belum ada hasil signifikan.",negatif
514,"Kulitku jadi lebih halus dan lembut setelah pakai ini, recommended!",positif
515,"Malah bikin wajahku tambah kusam, kecewa banget.",negatif
516,"Hasilnya lumayan, tapi gak terlalu berbeda dari produk biasa.",negatif
517,"Beneran bikin kulit jadi lebih cerah, gak nyangka bakal sebagus ini!",positif
518,"Aku gak suka sama teksturnya, terlalu lengket di kulit.",negatif
519,"Kulitku jadi lebih terhidrasi, tapi efek cerahnya belum kelihatan.",negatif
520,"Aku suka banget, hasilnya bikin kulitku sehat dan glowing!",positif
521,Wanginya terlalu kuat dan bikin aku kurang nyaman.,negatif
522,"Produk ini oke, tapi gak ada efek yang terlalu signifikan.",negatif
523,"Kulitku lebih kenyal dan lembut, pasti bakal beli lagi!",positif
524,"Sayang banget, produk ini malah bikin kulitku lebih kering.",negatif
525,"Aku masih coba, hasilnya belum terlalu kelihatan.",negatif
526,"Beneran bikin kulit lebih lembut dan cerah, suka banget sama produk ini!",positif
527,"Aku kecewa, gak ada perubahan yang aku rasakan setelah pemakaian rutin.",negatif
528,"Sejauh ini oke, tapi aku masih tunggu hasil lebih lama.",negatif
529,Produk ini beneran bikin wajahku makin glowing dan sehat!,positif
530,"Gak cocok buat aku, malah bikin wajah jadi lebih berminyak.",negatif
531,"Aku masih ragu, sejauh ini belum ada efek yang signifikan.",negatif
532,"Kulitku jadi lebih halus dan kenyal setelah pakai ini, pasti beli lagi!",positif
533,"Produk ini malah bikin jerawatku tambah parah, kecewa banget!",negatif
534,"Hasilnya biasa aja, mungkin butuh waktu lebih lama untuk lihat perubahan.",negatif
535,"Teksturnya ringan dan mudah meresap, aku suka banget!",positif
536,"Produk ini gak bekerja di kulitku, malah bikin makin kusam.",negatif
537,"Aku belum lihat perubahan besar, tapi gak ada efek samping sejauh ini.",negatif
538,"Kulitku lebih cerah dan sehat setelah pakai ini, pasti repurchase!",positif
539,Aku kecewa karena malah bikin wajahku gatal dan iritasi.,negatif
540,"Aku masih coba, hasilnya belum maksimal tapi gak ada efek buruk juga.",negatif
541,"Kulitku jadi lebih glowing dan terasa lebih sehat, aku suka banget!",positif
542,Malah bikin wajahku makin berminyak dan gak nyaman.,negatif
543,"Sejauh ini kulitku lebih terhidrasi, tapi efek cerahnya belum kelihatan.",negatif
544,"Aku suka banget sama produk ini, bikin wajahku makin fresh!",positif
545,"Gak cocok buat kulit sensitif, malah bikin iritasi.",negatif
546,"Aku belum lihat efek signifikan, tapi teksturnya cukup nyaman di kulit.",negatif
547,"Produk ini bikin wajahku lebih glowing dan cerah, recommended banget!",positif
548,"Sayang banget, gak cocok di kulitku dan bikin breakout.",negatif
549,"Aku belum yakin, sejauh ini hasilnya biasa aja.",negatif
550,Kulitku jadi lebih kenyal dan lembab setelah pemakaian rutin!,positif
551,Aku kecewa karena produk ini bikin kulitku jadi lebih kering.,negatif
552,"Aku masih coba, mungkin butuh waktu lebih lama untuk lihat hasilnya.",negatif
553,"Hasilnya luar biasa, kulitku jadi lebih sehat dan cerah!",positif
554,"Gak sesuai ekspektasi, hasilnya gak seperti yang diklaim.",negatif
555,"Aku suka teksturnya yang ringan, tapi efeknya belum terlalu kelihatan.",negatif
556,Kulitku terasa lebih segar dan terhidrasi sepanjang hari!,positif
557,Aku kecewa karena hasilnya gak sesuai dengan klaim produknya.,negatif
558,"Belum ada efek signifikan, tapi gak ada efek buruk juga sejauh ini.",negatif
559,"Aku suka banget, kulitku terasa lebih lembut dan sehat!",positif
560,"Sayang banget, produk ini malah bikin kulitku lebih kusam.",negatif
561,"Aku masih menunggu hasilnya, sejauh ini belum ada perubahan yang signifikan.",negatif
562,"Hasilnya beneran bagus, kulitku jadi lebih glowing!",positif
563,"Wanginya terlalu menyengat, jadi aku kurang nyaman pakainya.",negatif
564,"Aku merasa produk ini cukup oke, tapi hasilnya gak instan.",negatif
565,"Aku suka banget, kulitku terasa lebih sehat setelah pakai ini!",positif
566,"Malah bikin kulitku lebih kering dan kasar, gak cocok sama sekali.",negatif
567,"Sejauh ini aku masih coba, belum lihat perubahan besar di kulitku.",negatif
568,"Produk ini bikin kulitku makin lembut dan halus, pasti beli lagi!",positif
569,"Sayangnya bikin wajahku jadi lebih berminyak, aku gak suka.",negatif
570,Aku masih belum yakin karena hasilnya belum terlalu kelihatan.,negatif
571,Aku suka banget! Produk ini beneran bikin kulitku lebih cerah.,positif
572,"Teksturnya terlalu lengket, kurang nyaman di kulit.",negatif
573,"Aku belum lihat efeknya, mungkin butuh pemakaian lebih lama.",negatif
574,"Kulitku lebih cerah dan kenyal, aku suka banget sama produk ini!",positif
575,"Malah bikin wajahku gatal-gatal setelah pemakaian, gak cocok buatku.",negatif
576,"Sejauh ini cukup melembabkan, tapi gak ada efek cerah yang terlihat.",negatif
577,"Produk ini bikin wajahku makin sehat dan glowing, recommended banget!",positif
578,Aku kecewa karena produk ini gak bekerja di kulitku.,negatif
579,"Aku belum lihat efek cerahnya, tapi setidaknya gak bikin breakout.",negatif
580,"Hasilnya sesuai klaim, kulitku jadi lebih halus dan sehat!",positif
581,"Produk ini bikin kulitku lebih sehat dan glowing, aku suka banget!",positif
582,"Sayang banget, malah bikin wajahku semakin berminyak.",negatif
583,"Aku masih coba, belum lihat perubahan besar tapi teksturnya nyaman.",negatif
584,Hasilnya luar biasa! Kulitku jadi lebih cerah dan lembut.,positif
585,"Aku kecewa, produk ini malah bikin jerawatku semakin banyak.",negatif
586,"Sejauh ini cukup oke, tapi efeknya gak terlalu signifikan.",negatif
587,"Produk ini bikin kulitku lebih lembut dan kenyal, pasti beli lagi!",positif
588,"Wanginya terlalu menyengat, aku kurang suka.",negatif
589,"Kulitku lebih terhidrasi setelah pakai ini, tapi efek cerahnya belum ada.",negatif
590,"Beneran bikin wajahku makin glowing dan sehat, recommended banget!",positif
591,"Malah bikin kulitku kering dan mengelupas, gak cocok buatku.",negatif
592,"Aku masih coba, sejauh ini gak ada efek buruk tapi belum ada hasil signifikan.",negatif
593,"Produk ini ringan di kulit dan gak bikin lengket, aku suka banget!",positif
594,"Sayang banget, malah bikin wajahku beruntusan.",negatif
595,"Aku belum lihat efek besar, tapi kulitku terasa lebih lembab.",negatif
596,Kulitku makin sehat dan cerah setelah pakai ini secara rutin!,positif
597,"Aku kecewa, hasilnya gak sesuai dengan klaim produknya.",negatif
598,"Teksturnya enak, tapi aku belum lihat hasil signifikan.",negatif
599,"Aku puas banget, kulitku jadi lebih lembut dan kenyal!",positif
600,"Malah bikin kulitku iritasi, aku gak akan repurchase.",negatif
601,"Hasilnya belum kelihatan, mungkin butuh waktu lebih lama.",negatif
602,Produk ini bikin kulitku terasa lebih fresh dan sehat!,positif
603,Aku gak suka karena bikin wajahku semakin berminyak.,negatif
604,Belum ada perubahan yang signifikan setelah beberapa minggu pemakaian.,negatif
605,"Aku suka banget, kulitku jadi lebih halus dan glowing!",positif
606,"Sayang sekali, produk ini bikin kulitku semakin kering.",negatif
607,"Aku masih coba, sejauh ini gak ada efek buruk.",negatif
608,"Produk ini membantu mengurangi kemerahan di wajahku, suka banget!",positif
609,Teksturnya terlalu lengket dan gak nyaman dipakai.,negatif
610,"Aku belum lihat hasil besar, tapi kulitku lebih lembab dari sebelumnya.",negatif
611,Hasilnya beneran bikin kulit lebih cerah dan sehat!,positif
612,"Aku kecewa, malah bikin kulitku kusam.",negatif
613,"Aku belum yakin, hasilnya masih biasa saja.",negatif
614,Kulitku jadi lebih glowing dan lembut setelah pakai ini!,positif
615,"Sayang banget, malah bikin wajahku makin beruntusan.",negatif
616,"Aku masih coba, efeknya belum terasa.",negatif
617,Produk ini sangat membantu melembabkan kulitku sepanjang hari!,positif
618,"Wanginya kurang enak menurutku, jadi kurang nyaman pakainya.",negatif
619,"Sejauh ini biasa saja, gak ada efek buruk tapi gak ada efek besar juga.",negatif
620,"Aku suka banget, hasilnya bikin kulitku lebih kenyal!",positif
621,Aku kecewa karena produk ini bikin wajahku makin kering.,negatif
622,"Hasilnya masih belum terlihat, mungkin perlu waktu lebih lama.",negatif
623,"Kulitku terasa lebih sehat dan cerah, recommended banget!",positif
624,"Sayang banget, produk ini gak cocok buat kulit sensitif seperti aku.",negatif
625,"Aku masih menunggu hasilnya, sejauh ini biasa saja.",negatif
626,"Produk ini bekerja dengan baik, kulitku lebih terhidrasi!",positif
627,"Malah bikin wajahku terasa lebih berminyak, aku gak suka.",negatif
628,Aku masih coba dan belum lihat efek yang signifikan.,negatif
629,"Aku suka banget sama produk ini, beneran bikin kulit makin cerah!",positif
630,"Malah bikin wajahku iritasi dan kemerahan, gak cocok buatku.",negatif
631,"Aku masih coba, efeknya belum terasa.",negatif
632,Produk ini bikin kulitku makin halus dan glowing!,positif
633,"Aku kecewa, hasilnya gak seperti yang diiklankan.",negatif
634,"Aku belum lihat perubahan besar, tapi sejauh ini gak ada efek samping.",negatif
